song_no,title,artist,lyrics,score
37390597,혹시 세상에 혼자 남겨진 것 같다면,우디 (Woody),"혹시 세상에 너 혼자 남겨진 것 같다면
아름답게 핀 저 꽃이 아름답지 않다면
거울 속에 비친 모습에
어느 미소도 없다면 나를 찾아 줄래
나의 손을 잡고 우리 같이 길을 걷자
비바람이 몰아쳐도 결국 멈출 테니까
잠시 눈을 감고 어둠 속 빛나는 결말
끝에는 네가 있다는 걸 잊지 말아 줘
맑은 하늘이 네 기분을 망쳐버린다면
하루 종일 어지러움에 헤메이다
매일 똑같은 하루 지겨울지 모르지만
내일은 좀 다를지 몰라
나의 손을 잡고 우리 같이 길을 걷자
비바람이 몰아쳐도 결국 멈출 테니까
잠시 눈을 감고 어둠 속 빛나는 결말
끝에는 네가 있다는 걸 잊지 말아 줘
나 역시 너와 같다는 걸 아픔이 없는 길은 없지
그럼에도 혼자가 아닌 걸 절대 잊지마요
나의 손을 잡고 우리 같이 길을 걷자
비바람이 몰아쳐도 결국 멈출 테니까
잠시 눈을 감고 어둠 속 빛나는 결말
끝에는 네가 있다는 걸 잊지 말아 줘
혹시 세상에 너 혼자 남겨진 것 같다면","[0.061757931967724215, 0.4372376707173417, 0.1621082044050237, 0.19403378766383353, 0.14113225891398923, 0.0037301463320876154]"
35709159,Firefly,엔플라잉 (N.Flying),"깜빡이는 불빛 내 심장의 빛 내림
우린 같은 거라 말하며
서로를 태우면서
더 어렸었더라면 뭘 몰랐더라면
다시 네가 오는 길을 밝혀 줄게
어두운 밤에 날 밝히던 너였고
얼마 남지 않아 동이 터 오는데도
더 세게 안아 아니면 놓을지 고민해
소란스러운 마음에 너를 올려 두네
아무리 더 해 봐도 맞춰지지 않는 건
텅 빈 시소처럼 한쪽으로 누워서
파도가 기울고 있어
모든 게 사라질 것처럼
그래도 날 잡아 주겠니
깜빡이는 불빛 내 심장의 빛 내림
우린 같은 거라 말하며
서로를 태우면서
더 어렸었더라면 뭘 몰랐더라면
다시 네가 오는 길을 밝혀 줄게
내 눈이 흐려진다면 모든 슬픔이
널 타고 흐르고 있다면 어쩌겠어
어차피 난 소리 낼 수 없으니까
네 기억에 남은 모습이 되어 줄게
아무리 더 해 봐도 맞춰지지 않는 건
텅 빈 시소처럼 한쪽으로 누워서
파도가 기울고 있어
모든 게 사라질 것처럼
그래도 날 잡아 주겠니
깜빡이는 불빛 내 심장의 빛 내림
우린 같은 거라 말하며
서로를 태우면서
더 어렸었더라면 뭘 몰랐더라면
다시 네가 오는 길을 밝혀 줄게
평소 같은 날 운명같이 온다면
남은 하루라도
너와 떨어지는 별들 속에서
마지막
마지막
그 순간 흐려진 빛들 속에서
날 안아 주겠니
깜빡이는 불빛 내 심장의 빛 내림
우린 같은 거라 말하며 서로를 태우면서
더 어렸었더라면 뭘 몰랐더라면
다시 네가 오는 길을 밝혀 줄게","[0.09589552841967174, 0.37509229038306846, 0.2534962394454525, 0.1464775104584917, 0.10416803896336298, 0.02487039232995258]"
1649188,사랑앓이,FTISLAND (FT아일랜드),"그리울 때 눈 감으면 
더 잘 보이는 그런 사람 
잊으려 하고 지우려 하면 
더 많이 생각나는 사람 
그 사람 꼭 올 거라고 
내 가슴에 해로운 거짓말을 하고 
꼭 올 거라는 말은 안 했지만 
기다릴 수 밖에 없는 사람 
너무나 많이 사랑한 죄 
널 너무나 많이 사랑한 죄 
난 너로 인해 그 죄로 인해 
기다림을 앓고 있다고 
내가 더 많이 사랑한 죄 
널 너무나 많이 그리워한 죄 
난 너로 인해 그 죄로 인해 
눈물로 앓고 있다고 이렇게 
그 사람 꼭 올 거라고 
내 가슴에 해로운 거짓말을 하고 
꼭 올 거라는 말은 안 했지만 
기다릴 수 밖에 없는 사람 
너무나 많이 사랑한 죄 
널 너무나 많이 사랑한 죄 
난 너로 인해 그 죄로 인해 
기다림을 앓고 있다고 
내가 더 많이 사랑한 죄 
널 너무나 많이 그리워한 죄 
난 너로 인해 그 죄로 인해 
눈물로 앓고 있다고 
헤어짐은 늘 빠른 사람 
잊혀짐은 늘 더딘 사람 
늘 나에게만 늘 모진 사람 
나 혼자 앓고 있었다고 
그대 나를 이렇게 멀리 
떠나가야만 했니 
그대 나를 이렇게 멀리 
떠나가야만 했니 
그저 내 목숨 다 바쳐 사랑할 사람 
이제 날 잊고 살아갈 무정한 사람 
그저 내 전부를 다 바쳐  
사랑할 사람 
이제 날 잊고 살아갈 너 
내 목숨 다 바쳐서 사랑할 사람 
내게는 눈물만 주고 간 사람 
늘 나에게만 늘 모진 사람 
나 혼자 앓고 있었다고 
내가 더 많이 사랑한 죄 
널 너무나 많이 그리워한 죄 
난 너로 인해 그 죄로 인해 
눈물로 앓고 있다고 이렇게","[0.25148001850438556, 0.44662724416589533, 0.01891314843028927, 0.15724690723827842, 0.12470295128362431, 0.0010297303775270985]"
37956036,Combo,RIIZE,"Call me by name
Where my heart sways
나의 시간이 온 듯해
저 햇빛 속에
거친 바람을 타
우린 시인이야 노래야
긴 잠에서 막 깨어나
아픔이 뭔지도 몰라
Call me by fate
Where my heart sways
꿈들이 속삭인 곳에
넌 날 무너뜨리고 다시 일으켜
결국 날 숨 쉬게 한
운명이란 걸 믿게 한 사람 오직 너뿐
I guess we
It’s time to stir it up
And then we settle down
말해줘 Perfect love
그게 뭔데
타오르고 있어
느껴봐 We are young no doubt
I’m such a loser, she such a weirdo
누가 뭐래 널 원하고 있어
And I’m loving the combo combo
완벽한 폭풍
그 눈 속 헤쳐
위험을 찾아 늘 그랬어
진실을 원해
살 에이는 듯한
And it hurts and it hurts and I
너만 있으면 되잖아
달아나려고 하지 마
모두 망가져 버린 듯해도
둘만은 살아 반짝일걸
넌 날 무너뜨리고 다시 일으켜
결국 날 숨 쉬게 한
사랑 같은 걸 믿게 한 바보 오직 너뿐
I guess we
It’s time to stir it up
And then we settle down
말해줘 Perfect love
그게 뭔데
타오르고 있어
느껴봐 We are young no doubt
I’m such a loser, she such a weirdo
누가 뭐래 널 원하고 있어
And I’m loving the combo combo
둘만의 법칙
같은 길인 듯해도 삐뚤어지곤 해
넌 걱정하지 마
You honest I promise
I won’t let it fade away
밤과 낮 속에서 미지를 껴안아
I’m in with you deep to up top
긴 여정의 첫걸음
그 시작이 어디였든
Cause when I’m with you
I feel like I’m free
I guess we
It’s time to stir it up
And then we settle down
말해줘 Perfect love
그게 뭔데
타오르고 있어
느껴봐 We are young no doubt
I’m such a loser, she such a weirdo
누가 뭐래 널 원하고 있어
And I’m loving the combo combo
I’m such a loser, she such a weirdo
누가 뭐래 널 원하고 있어
And I’m loving the combo combo","[0.36157489404334, 0.16480036751017846, 0.08793883576320642, 0.11451731348320039, 0.07471010622947949, 0.1964584829705953]"
732512,겁쟁이,버즈,"미안합니다
고작 나란 사람이
당신을 미친 듯 사랑합니다
기다립니다
잘난 것 하나 없는데
염치없이 당신을 원합니다
세상을 더 헤매어 봐도
눈을 더 크게 뜨고 찾아도
당신은 단 하나란 걸 알아서
내가 꼭 갖고 싶지만
날 사랑해줘요
날 울리지마요
숨 쉬는 것보다
더 잦은 이 말 하나도
자신 있게 못하는
늘 숨어만 있는
나는 겁쟁이랍니다
미안합니다
미련한 미련 때문에
내 손으로 당신을 못 놉니다
내 눈에 당신이 박혀서
다른 무엇도 볼 수 없어서
가슴에 옮겨와 달라는 말도
이젠 해보고 싶지만
날 사랑해줘요 날 울리지마요
숨 쉬는 것보다
더 잦은 이 말 하나도
자신 있게 못하는
늘 숨어만 있는
나는 겁쟁이랍니다
조금씩 커져가는 사랑은
한 번씩 나도 몰래
새어 나와서
길을 잃은 아이처럼
울고 보채도
터진 내 맘은 모르겠죠
눈을 감지 마요
나를 바라봐요
당신의 귓가에
다가가 말하려 해도
당신 앞에 설 때면
뒷걸음만 치는
그저 난 겁쟁이랍니다
그대만 나는 기다립니다","[0.28691547023059744, 0.1867823975111496, 0.19602221053407448, 0.09150986623509708, 0.07825056496273398, 0.16051949052634742]"
7877917,I (Feat. 버벌진트),태연 (TAEYEON),"빛을 쏟는 Sky 
그 아래 선 아이 I 
꿈꾸듯이 Fly 
My Life is a Beauty 
어디서 많이 들어본 이야기 
미운 오리와 백조 
또 날기 전의 나비 
사람들은 몰라 
너의 날개를 못 봐 
네가 만난 세계라는 건 
잔인할지도 몰라 
But strong girl 
you know you were born to fly 
네가 흘린 눈물 
네가 느낀 고통은 다 
더 높이 날아오를 날을 위한 
준비일 뿐 Butterfly 
Everybody's gonna see it soon 
빛을 쏟는 Sky 
그 아래 선 아이 I 
꿈꾸듯이 Fly 
My Life is a Beauty 
잊었던 꿈 내 맘 또 그려내 
움츠렸던 시간 
모두 모아 다 삼켜내 
작은 기억 하나 둘씩 날 깨워가 
세상 가득 채울 만큼 
나를 펼쳐가 
길고 긴 밤을 지나 
다시 Trip 길을 떠나볼래 
Why not 
이 세상에 내 맘을 
깨워 주는 한마디 
혼자였던 Yesterday 
셀 수 없는 시선에 
떨어지는 눈물로
하루를 또 견디고
아슬했던 Yesterday
쏟아지던 말들에
흔들리는 나를 또 감싸고
빛을 쏟는 Sky
그 아래 선 아이 I
꿈꾸듯이 Fly
My Life is a Beauty
My Life is a Beauty
꽃잎은 저물고
힘겨웠던 난
작은 빛을 따라서
아득했던 날
저 멀리 보내고
찬란하게 날아가
빛을 쏟는 Sky
새로워진 Eyes
새로워진 Eyes
저 멀리로 Fly
Fly High Fly High
난 나만의 Beauty
눈 감은 순간
시간은 멈춰가
난 다시 떠올라","[0.06223094455522425, 0.5497377030674224, 0.06953945275005655, 0.1254575762296031, 0.05262432775243229, 0.1404099956452614]"
33725775,낙하 (with 아이유),AKMU (악뮤),"말했잖아 언젠가
이런 날이 온다면
난 널 혼자 
내버려두지 않을 거라고
 
죄다 낭떠러지야, 봐
예상했던 것보다
더 아플지도 모르지만
 
내 손을 잡으면
하늘을 나는 정도 
그 이상도 느낄 수 있을 거야
 
눈 딱 감고 낙하- 하-
믿어 날 눈 딱 감고 낙하 
눈 딱 감고 낙하- 하-
믿어 날 눈 딱 감고 낙하 
 
초토화된 곳이든
뜨거운 불구덩이든
말했잖아 언젠가 그런 날에
나는 널 떠나지 않겠다고
 
죄다 낭떠러지야, 봐
예상했던 것보다
더 아플지도 모르지만
 
내 눈을 본다면
밤하늘의 별이 되는 
기분을 느낄 수 있을 거야
 
셋 하면 뛰어 낙하- 하-
핫 둘 셋 숨 딱 참고 낙하
셋 하면 뛰어 낙하- 하-
핫 둘 셋 숨 딱 참고 낙하
Ooh show how we love
보여주자 웃을 준비를 끝낸 그들에게
아무것도 우리를 망가뜨리지 못해
눈 딱 감고 낙하- 하-
믿어 날 눈 딱 감고 낙하
셋 하면 뛰어 낙하- 하-
핫 둘 셋 숨 딱 참고 낙하","[0.10865863698424974, 0.2321009312046343, 0.08612268963910054, 0.21292161912267846, 0.07358883322531436, 0.28660728982402256]"
37436295,반딧불 (Little Light),도영 (DOYOUNG),"있잖아, 나를 비추는 환한 불빛은
왜 이리 나를 지워낼까?
바람에 흔들리는 내 등불이
너머에 닿을 수 있을까?
볕이 어스름해지면
피워 낼 수 있을 텐데
이런 나라도
누군가 찾아온다면
그래 조금 더
조용하게
더 아스라이
네 눈에 담아 줄 불이라면
옅은 깜빡임에
이 빛을 내 숨을 다 쏟아내면
내 작은 달이 저 별을
꼭 닮아있기를
찰나엔 흐려도 괜찮을 거야
지나치는 혜성마저 내겐 눈부시니까
별이 없는 까망 위에 반딧불처럼
우린 둘일 때 더욱 빛나고
모두면 눈이 부실 텐데
나만이 낼 수 있는 것만으론
기억을 쓰진 못할까?
애석하게 난
밤을 걷는 저 맘들을
꿈 위에 누워
하늘을 날게 하고 싶어
그래 조금만 더
간절하게
저 태양처럼
두 눈 감아도 느껴지는 온기에
이 빛을 내 숨을 다 쏟아내면
내 작은 달이 저 별을
꼭 닮아있기를
찰나엔 흐려도 괜찮을 거야
멀어지는 우주마저 내겐 눈부시니까
더 더 내게
조금 더 바래줘 더 밝혀달라고
희미하게 선을 긋는 반딧불처럼
잔상이란 삶에 남는 내가 되게 해줘
쏟아지는 유성 빛처럼
찬란하게 부서진 날처럼
네 맘에 불이 켜지면
매일 하루가 그날과 닮아있기를
너의 숨도 소리도 빛을 내니까
어둠 속에 길을 밝혀
결국 찾아낼 거야
홀로 빛을 내는 저 반딧불처럼","[0.03868671557514792, 0.2787039358492872, 0.2900429454964209, 0.03620292416332774, 0.04281531058591245, 0.31354816832990373]"
36805679,Vancouver 2,BIG Naughty (서동현),"Hey girl it was 9 years
네가 없는 매일 밤 was a nightmare
억지로 쓰고 싶지 않았어
전부 다 미뤄뒀던
노래들이 이제 더는 하나도 안 미워
원하는 게 있다면 Go get it
Follow your dreams
Cause I’ll get that penny
원하는 게 별이라면 따다 줄 테니
뒤는 내가 볼 테니
Girl just don’t panic
I’ll work in even holidays
뒤돌아보지 않을게
바다가 보이는 집에서
평생을 살게 해줄게
그 옆에 내가 있을 수 있다면
네 옆자리에
지금의 내 젊음을
고민 없이 전부 다
태울 테니 Just go
How high you fly
How far you go
How fast you run
I won’t let you down
How high you fly
How far you go
How fast you run
I won’t let you down
I won’t leave you alone
I don’t care if it’s 9 years or 10
괜히 확인하는 달력
정해진 날짜는 아직 없지만
왼쪽 손에 약지가 날 살려
내 손이 다 잘려도
음악이 안 팔려도
나는 그냥 달려
이 약속은 안 팔아
하늘이 무너진대도
바다가 닫힌대도
땅이 끊어진대도
너를 찾아낼 테니까
Just go
Nobody knows
But still I know
너의 눈물은 내가 대신 다 흘릴 테니
잠이나 한숨 푹 자고
Enjoy your flight
How high you fly
How far you go
How fast you run
I won’t let you down
How high you fly
How far you go
How fast you run
I won’t let you down
I won’t leave you alone
2011년의 봄 그 후로
인생에 두 번은 없을 친구로
평생 남을 줄 알았던 내가
네 전부가 된 그날 그때 순간부로
어떤 이유로도
안 떠나 함부로
이건 고속도로
못 돌아가 뒤로
일 년에 두 번 I’ll go to Vancouver
So don’t cry my day one
my bae my uno
How high you fly
How far you go
How fast you run
I won’t let you down
How high you fly
How far you go
How fast you run
I won’t let you down
I won’t leave you alone","[0.2685816395885452, 0.2727221485321853, 0.07845560305744699, 0.12070147321237362, 0.09415622150855081, 0.16538291410089806]"
3619242,흰수염고래,YB (윤도현 밴드),"작은 연못에서 시작된 길
바다로 바다로 갈 수 있음 좋겠네
어쩌면 그 험한 길에 지칠지 몰라
걸어도 걸어도 더딘 발걸음에
너 가는 길이 너무 지치고 힘들 때
말을 해줘 숨기지마
넌 혼자가 아니야
우리도 언젠가
흰수염고래처럼 헤엄쳐
두려움 없이 이 넓은 세상
살아 갈 수 있길
그런 사람이길
더 상처 받지마 이젠 울지마 웃어봐
너 가는 길이 너무 지치고 힘들 때
말을 해줘 숨기지마
넌 혼자가 아니야
우리도 언젠가
흰수염고래처럼 헤엄쳐
두려움 없이 이 넓은 세상
살아 갈 수 있길
그런 사람이길
너 가는 길이 너무 지치고 힘들 때
말을 해줘 숨기지마
넌 혼자가 아니야
우리도 언젠가
흰수염고래처럼 헤엄쳐
두려움 없이 이 넓은 세상
살아 갈 수 있길
그런 사람이길 그런 사람이길","[0.06533095355885621, 0.3600197952852387, 0.103592203385778, 0.23838104680445638, 0.05620190181319911, 0.17647409915247161]"
